Player Name,Pos,Salary,Team,Proj FP,Actual FP
Justin Holiday,SF,4500,IND,23.0,18.1
Carmelo Anthony,SF,4500,POR,19.4,17.9
Paul Millsap,PF,4400,DEN,21.2,33.8
Monte Morris,PG,4400,DEN,19.4,24.9
Miles Bridges,SF,4300,CHA,24.8,20.9
Eric Paschall,PF,4300,GSW,17.5,14.0
Patrick Mills,PG,4300,SAS,20.6,12.9
JaMychal Green,PF,4300,DEN,20.6,24.8
Bismack Biyombo,C,4200,CHA,21.7,23.1
Jordan Poole,PG,4200,GSW,0.0,1.5
James Wiseman,C,4100,GSW,19.6,35.0
Dakota Mathias,SG,4100,PHI,0.0,1.5
Precious Achiuwa,SF,4100,MIA,29.2,24.2
Jae'Sean Tate,SF,4000,HOU,25.0,38.0
Paul Reed,SF,4000,PHI,0.0,1.0
Damion Lee,SG,4000,GSW,16.2,16.9
T.J. McConnell,PG,3900,IND,15.2,29.0
Brad Wanamaker,PG,3900,GSW,10.8,7.7
Isaiah Joe,PG,3900,PHI,0.0,15.0
P.J. Tucker,PF,3900,HOU,20.0,22.2
Andre Iguodala,SG,3900,MIA,20.5,15.6
PJ Dozier,SG,3900,DEN,19.5,19.2
Malik Monk,SG,3800,CHA,0.0,18.1
Matt Thomas,SG,3800,TOR,0.0,0.0
Derrick Jones Jr.,SF,3800,POR,15.3,23.2
Jakob Poeltl,C,3800,SAS,17.0,18.7
Sterling Brown,SG,3800,HOU,23.9,40.9
Aron Baynes,C,3700,TOR,9.8,3.2
Ben McLemore,SG,3700,HOU,24.8,10.6
Doug McDermott,PF,3700,IND,18.8,23.1
Caleb Martin,SF,3700,CHA,19.4,24.2
Kent Bazemore,SF,3700,GSW,15.6,10.9
Facundo Campazzo,PG,3600,DEN,10.3,3.5
Trey Lyles,PF,3600,SAS,0.0,0.0
Terence Davis,SG,3500,TOR,0.0,0.0
Mychal Mulder,SF,3500,GSW,0.0,5.7
Kelan Martin,SF,3500,IND,0.0,3.0
Vlatko Cancar,SF,3500,DEN,0.0,0.0
CJ Elleby,SF,3500,POR,0.0,3.0
Chris Silva,PF,3500,MIA,18.7,22.3
Juan Toscano-Anderson,SF,3500,GSW,0.0,0.0
Zeke Nnaji,PF,3500,DEN,0.0,0.0
Jalen Harris,PG,3500,TOR,0.0,0.0
RJ Hampton,PG,3500,DEN,0.0,0.0
Kenyon Martin,SF,3500,HOU,8.9,15.5
Mason Jones,SG,3500,HOU,15.2,8.7
Nate Darling,SG,3500,CHA,0.0,0.0
Markus Howard,PG,3500,DEN,0.0,0.0
Nico Mannion,PG,3500,GSW,0.0,0.0
Nick Richards,C,3500,CHA,0.0,0.0
Vernon Carey,PF,3500,CHA,0.0,0.0
Tre Jones,PG,3500,SAS,0.0,0.0
Devin Vassell,SG,3500,SAS,11.7,26.1
Malachi Flynn,PG,3500,TOR,0.0,7.5
Cassius Stanley,SG,3500,IND,0.0,2.0
Grant Riller,SG,3500,CHA,0.0,0.0
Nassir Little,SF,3500,POR,0.0,-1.0
Jakarr Sampson,PF,3500,IND,0.0,9.0
Isaiah Hartenstein,PF,3500,DEN,12.2,6.2
Mike Scott,PF,3500,PHI,9.2,2.4
Rodney Hood,SF,3500,POR,8.2,1.2
Anfernee Simons,PG,3500,POR,0.0,2.9
Gary Trent,SG,3500,POR,17.9,8.5
Terrance Ferguson,SG,3500,PHI,0.0,-1.0
Harry Giles,PF,3500,POR,0.0,14.0
Stanley Johnson,SF,3500,TOR,13.0,15.7
Edmond Sumner,PG,3500,IND,18.6,19.6
DeAndre Bembry,SG,3500,TOR,0.0,0.0
Kevon Looney,C,3500,GSW,10.6,4.8
Cody Martin,SG,3500,CHA,13.1,1.2
Luka Samanic,PF,3500,SAS,0.0,0.0
Jalen McDaniels,PF,3500,CHA,0.0,0.0
Paul Watson,SG,3500,TOR,0.0,0.0
Yuta Watanabe,SG,3500,TOR,0.0,13.8
Bol Bol,C,3500,DEN,14.7,7.2
Bruno Caboclo,PF,3500,HOU,0.0,0.0
Matisse Thybulle,SF,3500,PHI,11.1,22.2
Max Strus,SF,3500,MIA,18.7,23.9
