Player Name,Pos,Salary,Team,Proj FP,Actual FP
Malik Monk,SG,3800,CHA,0.0,0.0
Tony Bradley,PF,3800,PHI,0.0,0.0
Norman Powell,SF,3800,TOR,18.5,13.2
Khem Birch,PF,3800,ORL,12.5,12.2
Michael Carter-Williams,PG,3800,ORL,26.8,15.3
T.J. McConnell,PG,3800,IND,14.7,9.5
Danny Green,SF,3800,PHI,17.6,20.4
Austin Rivers,PG,3700,NYK,15.1,17.4
Gary Clark,PF,3700,ORL,9.6,19.7
Aaron Holiday,PG,3700,IND,18.9,6.9
Stanley Johnson,SF,3700,TOR,13.0,5.7
Reggie Bullock,SG,3600,NYK,21.1,17.9
Kenrich Williams,SF,3600,OKC,0.0,8.0
Thon Maker,C,3600,CLE,0.0,2.5
Alex Len,C,3600,TOR,0.0,8.2
Guillermo Hernangomez,C,3600,NOR,0.0,0.0
Dean Wade,PF,3600,CLE,0.0,1.2
Nerlens Noel,PF,3600,NYK,18.3,14.2
Dante Exum,PG,3600,CLE,19.2,14.5
Kevin Knox,SF,3600,NYK,14.3,6.9
Vernon Carey,PF,3500,CHA,0.0,0.0
Grant Riller,SG,3500,CHA,0.0,0.0
Skylar Mays,SG,3500,ATL,0.0,0.0
Naji Marshall,SF,3500,NOR,0.0,0.0
Jared Harper,PG,3500,NYK,0.0,0.0
Moses Brown,C,3500,OKC,0.0,0.0
Terence Davis,SG,3500,TOR,10.3,2.7
Jalen Lecque,PG,3500,IND,0.0,0.0
Dakota Mathias,SG,3500,PHI,0.0,0.0
Kira Lewis,PG,3500,NOR,0.0,0.0
Marques Bolden,PF,3500,CLE,0.0,0.0
Josh Hall,SF,3500,OKC,0.0,0.0
Paul Reed,SF,3500,PHI,0.0,0.0
Nate Darling,SG,3500,CHA,0.0,0.0
Immanuel Quickley,PG,3500,NYK,12.2,10.2
Karim Mane,PG,3500,ORL,0.0,0.0
Aleksej Pokusevski,PF,3500,OKC,14.5,3.4
Lamar Stevens,PF,3500,CLE,0.0,0.0
Kelan Martin,SF,3500,IND,8.0,2.4
Malachi Flynn,PG,3500,TOR,0.0,0.0
Jalen Harris,PG,3500,TOR,0.0,0.0
Isaiah Joe,PG,3500,PHI,0.0,0.0
Will Magnay,C,3500,NOR,0.0,0.0
Nick Richards,C,3500,CHA,0.0,0.0
Tyrese Maxey,SG,3500,PHI,11.4,16.4
Cassius Stanley,SG,3500,IND,0.0,0.0
Theo Maledon,PG,3500,OKC,15.0,23.6
Nathan Knight,PF,3500,ATL,0.0,0.0
Ignas Brazdeikis,SF,3500,NYK,0.0,0.0
Mohamed Bamba,C,3500,ORL,0.0,0.0
Terrance Ferguson,SG,3500,PHI,0.0,0.0
Theo Pinson,SG,3500,NYK,0.0,0.0
Yuta Watanabe,SG,3500,TOR,0.0,0.0
Solomon Hill,SF,3500,ATL,10.3,1.2
Edmond Sumner,PG,3500,IND,0.0,0.0
DeAndre Bembry,SG,3500,TOR,0.0,0.0
Dwayne Bacon,SG,3500,ORL,18.8,14.3
Damyean Dotson,SG,3500,CLE,10.4,8.2
Brandon Goodwin,PG,3500,ATL,12.1,7.5
Paul Watson,SG,3500,TOR,0.0,0.0
Cody Martin,SG,3500,CHA,0.0,0.0
Jalen McDaniels,PF,3500,CHA,7.7,5.4
Nicolo Melli,PF,3500,NOR,9.0,1.2
Darius Miller,SF,3500,OKC,0.0,0.0
Vincent Poirier,C,3500,PHI,0.0,0.0
Jakarr Sampson,PF,3500,IND,0.0,0.0
Bruno Fernando,PF,3500,ATL,0.0,4.8
Matisse Thybulle,SF,3500,PHI,11.6,11.7
Jordan Bone,PG,3500,ORL,0.0,0.0
Jaxson Hayes,C,3500,NOR,9.0,18.6
Caleb Martin,SF,3500,CHA,10.5,21.0
